id,course_id,dept_id,data_loaded_at
1258,703,6,2024-10-08 16:11:56.496826
1259,704,2,2024-10-08 16:11:56.496826
1260,704,7,2024-10-08 16:11:56.496826
1261,705,5,2024-10-08 16:11:56.496826
1262,705,6,2024-10-08 16:11:56.496826
1263,706,2,2024-10-08 16:11:56.496826
1264,706,5,2024-10-08 16:11:56.496826
1265,706,7,2024-10-08 16:11:56.496826
1266,706,12,2024-10-08 16:11:56.496826
1267,706,14,2024-10-08 16:11:56.496826
1268,707,3,2024-10-08 16:11:56.496826
1269,707,6,2024-10-08 16:11:56.496826
1270,708,6,2024-10-08 16:11:56.496826
1271,709,2,2024-10-08 16:11:56.496826
1272,709,7,2024-10-08 16:11:56.496826
1273,710,15,2024-10-08 16:11:56.496826
1274,711,2,2024-10-08 16:11:56.496826
1275,712,7,2024-10-08 16:11:56.496826
1276,713,2,2024-10-08 16:11:56.496826
1277,714,3,2024-10-08 16:11:56.496826
1278,715,6,2024-10-08 16:11:56.496826
1279,716,2,2024-10-08 16:11:56.496826
1280,716,4,2024-10-08 16:11:56.496826
1281,716,7,2024-10-08 16:11:56.496826
1282,717,2,2024-10-08 16:11:56.496826
1283,717,7,2024-10-08 16:11:56.496826
1284,717,9,2024-10-08 16:11:56.496826
1285,718,2,2024-10-08 16:11:56.496826
1286,718,3,2024-10-08 16:11:56.496826
1287,718,6,2024-10-08 16:11:56.496826
1288,718,9,2024-10-08 16:11:56.496826
1289,719,3,2024-10-08 16:11:56.496826
1290,719,6,2024-10-08 16:11:56.496826
1291,719,7,2024-10-08 16:11:56.496826
1292,719,8,2024-10-08 16:11:56.496826
1293,720,6,2024-10-08 16:11:56.496826
1294,721,14,2024-10-08 16:11:56.496826
1295,722,6,2024-10-08 16:11:56.496826
1296,723,2,2024-10-08 16:11:56.496826
1297,723,3,2024-10-08 16:11:56.496826
1298,723,6,2024-10-08 16:11:56.496826
1299,724,5,2024-10-08 16:11:56.496826
1300,724,15,2024-10-08 16:11:56.496826
1301,725,2,2024-10-08 16:11:56.496826
1302,725,8,2024-10-08 16:11:56.496826
1303,726,2,2024-10-08 16:11:56.496826
1304,727,3,2024-10-08 16:11:56.496826
1305,728,5,2024-10-08 16:11:56.496826
1306,728,7,2024-10-08 16:11:56.496826
1307,728,14,2024-10-08 16:11:56.496826
1308,729,6,2024-10-08 16:11:56.496826
1309,730,5,2024-10-08 16:11:56.496826
1310,731,5,2024-10-08 16:11:56.496826
1311,731,8,2024-10-08 16:11:56.496826
1312,732,5,2024-10-08 16:11:56.496826
1313,732,8,2024-10-08 16:11:56.496826
1314,733,6,2024-10-08 16:11:56.496826
1315,733,7,2024-10-08 16:11:56.496826
1316,734,2,2024-10-08 16:11:56.496826
1317,734,9,2024-10-08 16:11:56.496826
1318,735,2,2024-10-08 16:11:56.496826
1319,735,6,2024-10-08 16:11:56.496826
1320,736,3,2024-10-08 16:11:56.496826
1321,736,14,2024-10-08 16:11:56.496826
1322,737,2,2024-10-08 16:11:56.496826
1323,737,7,2024-10-08 16:11:56.496826
1324,738,2,2024-10-08 16:11:56.496826
1325,738,6,2024-10-08 16:11:56.496826
1326,739,7,2024-10-08 16:11:56.496826
1327,739,9,2024-10-08 16:11:56.496826
1328,740,2,2024-10-08 16:11:56.496826
1329,740,3,2024-10-08 16:11:56.496826
1330,741,2,2024-10-08 16:11:56.496826
1331,741,7,2024-10-08 16:11:56.496826
1332,741,9,2024-10-08 16:11:56.496826
1333,742,5,2024-10-08 16:11:56.496826
1334,743,6,2024-10-08 16:11:56.496826
1335,744,6,2024-10-08 16:11:56.496826
1336,745,7,2024-10-08 16:11:56.496826
1337,746,3,2024-10-08 16:11:56.496826
1338,747,3,2024-10-08 16:11:56.496826
1339,747,4,2024-10-08 16:11:56.496826
1340,748,6,2024-10-08 16:11:56.496826
1341,749,6,2024-10-08 16:11:56.496826
1342,750,3,2024-10-08 16:11:56.496826
1343,751,6,2024-10-08 16:11:56.496826
1344,752,3,2024-10-08 16:11:56.496826
1345,753,8,2024-10-08 16:11:56.496826
1346,754,2,2024-10-08 16:11:56.496826
1347,754,6,2024-10-08 16:11:56.496826
1348,754,7,2024-10-08 16:11:56.496826
1349,755,7,2024-10-08 16:11:56.496826
1350,755,9,2024-10-08 16:11:56.496826
1351,756,7,2024-10-08 16:11:56.496826
1352,756,9,2024-10-08 16:11:56.496826
1353,757,5,2024-10-08 16:11:56.496826
1354,757,7,2024-10-08 16:11:56.496826
1355,757,8,2024-10-08 16:11:56.496826
1356,758,7,2024-10-08 16:11:56.496826
1357,759,6,2024-10-08 16:11:56.496826
1358,760,3,2024-10-08 16:11:56.496826
1359,761,15,2024-10-08 16:11:56.496826
1360,762,14,2024-10-08 16:11:56.496826
1361,763,15,2024-10-08 16:11:56.496826
1362,764,6,2024-10-08 16:11:56.496826
1363,765,6,2024-10-08 16:11:56.496826
1364,766,2,2024-10-08 16:11:56.496826
1365,767,3,2024-10-08 16:11:56.496826
1366,768,3,2024-10-08 16:11:56.496826
1367,768,6,2024-10-08 16:11:56.496826
1368,768,9,2024-10-08 16:11:56.496826
1369,769,6,2024-10-08 16:11:56.496826
1370,770,5,2024-10-08 16:11:56.496826
1371,770,12,2024-10-08 16:11:56.496826
1372,771,2,2024-10-08 16:11:56.496826
1373,771,6,2024-10-08 16:11:56.496826
1374,772,5,2024-10-08 16:11:56.496826
1375,773,6,2024-10-08 16:11:56.496826
1376,774,9,2024-10-08 16:11:56.496826
1377,774,14,2024-10-08 16:11:56.496826
1378,775,3,2024-10-08 16:11:56.496826
1379,775,5,2024-10-08 16:11:56.496826
1380,775,14,2024-10-08 16:11:56.496826
1381,776,6,2024-10-08 16:11:56.496826
1382,777,5,2024-10-08 16:11:56.496826
1383,778,7,2024-10-08 16:11:56.496826
1384,779,6,2024-10-08 16:11:56.496826
1385,780,3,2024-10-08 16:11:56.496826
1386,781,5,2024-10-08 16:11:56.496826
1387,781,10,2024-10-08 16:11:56.496826
1388,782,2,2024-10-08 16:11:56.496826
1389,783,4,2024-10-08 16:11:56.496826
1390,783,6,2024-10-08 16:11:56.496826
1391,784,4,2024-10-08 16:11:56.496826
1392,785,5,2024-10-08 16:11:56.496826
1393,785,14,2024-10-08 16:11:56.496826
1394,786,6,2024-10-08 16:11:56.496826
1395,786,7,2024-10-08 16:11:56.496826
1396,787,5,2024-10-08 16:11:56.496826
1397,787,14,2024-10-08 16:11:56.496826
1398,788,5,2024-10-08 16:11:56.496826
1399,789,3,2024-10-08 16:11:56.496826
1400,789,5,2024-10-08 16:11:56.496826
1401,789,6,2024-10-08 16:11:56.496826
1402,789,7,2024-10-08 16:11:56.496826
1403,790,3,2024-10-08 16:11:56.496826
1404,790,5,2024-10-08 16:11:56.496826
1405,791,14,2024-10-08 16:11:56.496826
1406,792,3,2024-10-08 16:11:56.496826
1407,792,8,2024-10-08 16:11:56.496826
1408,793,2,2024-10-08 16:11:56.496826
1409,793,6,2024-10-08 16:11:56.496826
1410,794,2,2024-10-08 16:11:56.496826
1411,794,6,2024-10-08 16:11:56.496826
1412,794,15,2024-10-08 16:11:56.496826
1413,795,8,2024-10-08 16:11:56.496826
1414,796,6,2024-10-08 16:11:56.496826
1415,797,3,2024-10-08 16:11:56.496826
1416,797,10,2024-10-08 16:11:56.496826
1417,797,11,2024-10-08 16:11:56.496826
1418,797,12,2024-10-08 16:11:56.496826
1419,798,3,2024-10-08 16:11:56.496826
1420,799,3,2024-10-08 16:11:56.496826
1421,799,7,2024-10-08 16:11:56.496826
1422,800,9,2024-10-08 16:11:56.496826
1423,800,13,2024-10-08 16:11:56.496826
1424,801,6,2024-10-08 16:11:56.496826
1425,801,7,2024-10-08 16:11:56.496826
1426,802,5,2024-10-08 16:11:56.496826
1427,802,6,2024-10-08 16:11:56.496826
1428,803,5,2024-10-08 16:11:56.496826
1429,803,14,2024-10-08 16:11:56.496826
1430,804,15,2024-10-08 16:11:56.496826
1431,805,5,2024-10-08 16:11:56.496826
1432,805,10,2024-10-08 16:11:56.496826
1433,805,11,2024-10-08 16:11:56.496826
1434,805,12,2024-10-08 16:11:56.496826
1435,806,6,2024-10-08 16:11:56.496826
1436,807,2,2024-10-08 16:11:56.496826
1437,807,7,2024-10-08 16:11:56.496826
1438,808,5,2024-10-08 16:11:56.496826
1439,808,12,2024-10-08 16:11:56.496826
1440,809,6,2024-10-08 16:11:56.496826
1441,809,7,2024-10-08 16:11:56.496826
1442,810,5,2024-10-08 16:11:56.496826
1443,810,12,2024-10-08 16:11:56.496826
1444,811,6,2024-10-08 16:11:56.496826
1445,811,7,2024-10-08 16:11:56.496826
1446,812,6,2024-10-08 16:11:56.496826
1447,813,6,2024-10-08 16:11:56.496826
1448,813,7,2024-10-08 16:11:56.496826
1449,814,6,2024-10-08 16:11:56.496826
1450,814,9,2024-10-08 16:11:56.496826
1451,815,14,2024-10-08 16:11:56.496826
1452,816,13,2024-10-08 16:11:56.496826
1453,817,2,2024-10-08 16:11:56.496826
1454,817,7,2024-10-08 16:11:56.496826
1455,818,4,2024-10-08 16:11:56.496826
1456,818,6,2024-10-08 16:11:56.496826
1457,819,2,2024-10-08 16:11:56.496826
1458,819,3,2024-10-08 16:11:56.496826
1459,819,5,2024-10-08 16:11:56.496826
1460,820,3,2024-10-08 16:11:56.496826
1461,821,2,2024-10-08 16:11:56.496826
1462,821,7,2024-10-08 16:11:56.496826
1463,821,12,2024-10-08 16:11:56.496826
1464,821,13,2024-10-08 16:11:56.496826
1465,822,3,2024-10-08 16:11:56.496826
1466,823,6,2024-10-08 16:11:56.496826
1467,824,5,2024-10-08 16:11:56.496826
1468,825,6,2024-10-08 16:11:56.496826
1469,826,3,2024-10-08 16:11:56.496826
1470,827,8,2024-10-08 16:11:56.496826
1471,828,3,2024-10-08 16:11:56.496826
1472,828,10,2024-10-08 16:11:56.496826
1473,828,11,2024-10-08 16:11:56.496826
1474,828,12,2024-10-08 16:11:56.496826
1475,829,2,2024-10-08 16:11:56.496826
1476,829,5,2024-10-08 16:11:56.496826
1477,829,12,2024-10-08 16:11:56.496826
1478,830,3,2024-10-08 16:11:56.496826
1479,830,14,2024-10-08 16:11:56.496826
1480,831,2,2024-10-08 16:11:56.496826
1481,831,6,2024-10-08 16:11:56.496826
1482,832,8,2024-10-08 16:11:56.496826
1483,832,14,2024-10-08 16:11:56.496826
1484,833,6,2024-10-08 16:11:56.496826
1485,833,9,2024-10-08 16:11:56.496826
1486,834,3,2024-10-08 16:11:56.496826
1487,835,10,2024-10-08 16:11:56.496826
1488,835,11,2024-10-08 16:11:56.496826
1489,835,12,2024-10-08 16:11:56.496826
1490,836,3,2024-10-08 16:11:56.496826
1491,836,6,2024-10-08 16:11:56.496826
1492,837,4,2024-10-08 16:11:56.496826
1493,837,6,2024-10-08 16:11:56.496826
1494,837,8,2024-10-08 16:11:56.496826
1495,838,5,2024-10-08 16:11:56.496826
1496,839,3,2024-10-08 16:11:56.496826
1497,840,2,2024-10-08 16:11:56.496826
1498,840,7,2024-10-08 16:11:56.496826
1499,841,6,2024-10-08 16:11:56.496826
1500,842,10,2024-10-08 16:11:56.496826
1501,842,11,2024-10-08 16:11:56.496826
1502,842,12,2024-10-08 16:11:56.496826
1503,843,6,2024-10-08 16:11:56.496826
1504,844,6,2024-10-08 16:11:56.496826
1505,844,9,2024-10-08 16:11:56.496826
1506,845,6,2024-10-08 16:11:56.496826
1507,845,9,2024-10-08 16:11:56.496826
1508,846,7,2024-10-08 16:11:56.496826
1509,847,5,2024-10-08 16:11:56.496826
1510,847,12,2024-10-08 16:11:56.496826
1511,848,2,2024-10-08 16:11:56.496826
1512,848,5,2024-10-08 16:11:56.496826
1513,848,6,2024-10-08 16:11:56.496826
1514,848,9,2024-10-08 16:11:56.496826
1515,849,6,2024-10-08 16:11:56.496826
1516,850,2,2024-10-08 16:11:56.496826
1517,850,7,2024-10-08 16:11:56.496826
1518,851,15,2024-10-08 16:11:56.496826
1519,852,3,2024-10-08 16:11:56.496826
1520,852,9,2024-10-08 16:11:56.496826
1521,852,10,2024-10-08 16:11:56.496826
1522,852,11,2024-10-08 16:11:56.496826
1523,852,12,2024-10-08 16:11:56.496826
1524,853,5,2024-10-08 16:11:56.496826
1525,853,15,2024-10-08 16:11:56.496826
1526,854,3,2024-10-08 16:11:56.496826
1527,855,3,2024-10-08 16:11:56.496826
1528,856,2,2024-10-08 16:11:56.496826
1529,857,9,2024-10-08 16:11:56.496826
1530,858,14,2024-10-08 16:11:56.496826
1531,859,9,2024-10-08 16:11:56.496826
1532,860,9,2024-10-08 16:11:56.496826
1533,861,6,2024-10-08 16:11:56.496826
1534,862,2,2024-10-08 16:11:56.496826
1535,862,14,2024-10-08 16:11:56.496826
1536,863,14,2024-10-08 16:11:56.496826
1537,864,2,2024-10-08 16:11:56.496826
1538,864,5,2024-10-08 16:11:56.496826
1539,864,9,2024-10-08 16:11:56.496826
1540,865,7,2024-10-08 16:11:56.496826
1541,866,7,2024-10-08 16:11:56.496826
1542,867,7,2024-10-08 16:11:56.496826
1543,868,6,2024-10-08 16:11:56.496826
1544,869,3,2024-10-08 16:11:56.496826
1545,869,9,2024-10-08 16:11:56.496826
1546,869,10,2024-10-08 16:11:56.496826
1547,869,11,2024-10-08 16:11:56.496826
1548,869,12,2024-10-08 16:11:56.496826
1549,870,6,2024-10-08 16:11:56.496826
1550,870,15,2024-10-08 16:11:56.496826
1551,871,12,2024-10-08 16:11:56.496826
1552,872,9,2024-10-08 16:11:56.496826
1553,873,10,2024-10-08 16:11:56.496826
1554,873,11,2024-10-08 16:11:56.496826
1555,873,12,2024-10-08 16:11:56.496826
1556,874,2,2024-10-08 16:11:56.496826
1557,874,6,2024-10-08 16:11:56.496826
1558,875,2,2024-10-08 16:11:56.496826
1559,875,6,2024-10-08 16:11:56.496826
1560,875,7,2024-10-08 16:11:56.496826
1561,876,3,2024-10-08 16:11:56.496826
1562,876,6,2024-10-08 16:11:56.496826
1563,877,2,2024-10-08 16:11:56.496826
1564,877,3,2024-10-08 16:11:56.496826
1565,877,9,2024-10-08 16:11:56.496826
1566,878,15,2024-10-08 16:11:56.496826
1567,879,9,2024-10-08 16:11:56.496826
1568,880,7,2024-10-08 16:11:56.496826
1569,881,5,2024-10-08 16:11:56.496826
1570,881,8,2024-10-08 16:11:56.496826
1571,881,9,2024-10-08 16:11:56.496826
1572,882,2,2024-10-08 16:11:56.496826
1573,882,5,2024-10-08 16:11:56.496826
1574,882,8,2024-10-08 16:11:56.496826
1575,883,2,2024-10-08 16:11:56.496826
1576,883,3,2024-10-08 16:11:56.496826
1577,883,5,2024-10-08 16:11:56.496826
1578,883,7,2024-10-08 16:11:56.496826
1579,884,7,2024-10-08 16:11:56.496826
1580,885,6,2024-10-08 16:11:56.496826
1581,886,2,2024-10-08 16:11:56.496826
1582,886,6,2024-10-08 16:11:56.496826
1583,886,9,2024-10-08 16:11:56.496826
1584,887,3,2024-10-08 16:11:56.496826
1585,888,6,2024-10-08 16:11:56.496826
1586,889,3,2024-10-08 16:11:56.496826
1587,889,10,2024-10-08 16:11:56.496826
1588,890,6,2024-10-08 16:11:56.496826
1589,891,2,2024-10-08 16:11:56.496826
1590,891,7,2024-10-08 16:11:56.496826
1591,892,6,2024-10-08 16:11:56.496826
1592,892,9,2024-10-08 16:11:56.496826
1593,893,3,2024-10-08 16:11:56.496826
1594,893,5,2024-10-08 16:11:56.496826
1595,893,9,2024-10-08 16:11:56.496826
1596,894,5,2024-10-08 16:11:56.496826
1597,894,9,2024-10-08 16:11:56.496826
1598,895,3,2024-10-08 16:11:56.496826
1599,896,14,2024-10-08 16:11:56.496826
1600,897,3,2024-10-08 16:11:56.496826
1601,897,6,2024-10-08 16:11:56.496826
1602,898,6,2024-10-08 16:11:56.496826
1603,899,6,2024-10-08 16:11:56.496826
1604,899,9,2024-10-08 16:11:56.496826
1605,900,2,2024-10-08 16:11:56.496826
1606,900,5,2024-10-08 16:11:56.496826
1607,901,3,2024-10-08 16:11:56.496826
1608,902,3,2024-10-08 16:11:56.496826
1609,903,6,2024-10-08 16:11:56.496826
1610,903,13,2024-10-08 16:11:56.496826
1611,903,15,2024-10-08 16:11:56.496826
1612,904,2,2024-10-08 16:11:56.496826
1613,904,7,2024-10-08 16:11:56.496826
1614,904,9,2024-10-08 16:11:56.496826
1615,905,3,2024-10-08 16:11:56.496826
1616,905,14,2024-10-08 16:11:56.496826
1617,906,6,2024-10-08 16:11:56.496826
1618,907,2,2024-10-08 16:11:56.496826
1619,908,3,2024-10-08 16:11:56.496826
1620,908,5,2024-10-08 16:11:56.496826
1621,909,2,2024-10-08 16:11:56.496826
1622,910,5,2024-10-08 16:11:56.496826
1623,910,15,2024-10-08 16:11:56.496826
1624,911,6,2024-10-08 16:11:56.496826
1625,912,6,2024-10-08 16:11:56.496826
1626,913,15,2024-10-08 16:11:56.496826
1627,914,2,2024-10-08 16:11:56.496826
1628,914,5,2024-10-08 16:11:56.496826
1629,914,6,2024-10-08 16:11:56.496826
1630,914,7,2024-10-08 16:11:56.496826
1631,914,9,2024-10-08 16:11:56.496826
1632,915,4,2024-10-08 16:11:56.496826
1633,916,4,2024-10-08 16:11:56.496826
1634,916,6,2024-10-08 16:11:56.496826
1635,916,8,2024-10-08 16:11:56.496826
1636,916,9,2024-10-08 16:11:56.496826
1637,917,6,2024-10-08 16:11:56.496826
1638,918,5,2024-10-08 16:11:56.496826
1639,918,6,2024-10-08 16:11:56.496826
1640,919,5,2024-10-08 16:11:56.496826
1641,919,6,2024-10-08 16:11:56.496826
1642,920,3,2024-10-08 16:11:56.496826
1643,920,5,2024-10-08 16:11:56.496826
1644,920,9,2024-10-08 16:11:56.496826
1645,920,10,2024-10-08 16:11:56.496826
1646,920,11,2024-10-08 16:11:56.496826
1647,920,12,2024-10-08 16:11:56.496826
1648,921,3,2024-10-08 16:11:56.496826
1649,921,5,2024-10-08 16:11:56.496826
1650,922,2,2024-10-08 16:11:56.496826
1651,922,6,2024-10-08 16:11:56.496826
1652,922,9,2024-10-08 16:11:56.496826
1653,923,3,2024-10-08 16:11:56.496826
1654,923,10,2024-10-08 16:11:56.496826
1655,923,11,2024-10-08 16:11:56.496826
1656,923,12,2024-10-08 16:11:56.496826
1657,924,2,2024-10-08 16:11:56.496826
1658,925,6,2024-10-08 16:11:56.496826
1659,926,15,2024-10-08 16:11:56.496826
1660,927,6,2024-10-08 16:11:56.496826
1661,928,2,2024-10-08 16:11:56.496826
1662,928,6,2024-10-08 16:11:56.496826
1663,929,5,2024-10-08 16:11:56.496826
1664,930,3,2024-10-08 16:11:56.496826
1665,930,14,2024-10-08 16:11:56.496826
1666,931,2,2024-10-08 16:11:56.496826
1667,931,7,2024-10-08 16:11:56.496826
1668,932,5,2024-10-08 16:11:56.496826
1669,933,8,2024-10-08 16:11:56.496826
1670,933,9,2024-10-08 16:11:56.496826
1671,933,14,2024-10-08 16:11:56.496826
1672,934,2,2024-10-08 16:11:56.496826
1673,934,3,2024-10-08 16:11:56.496826
1674,935,3,2024-10-08 16:11:56.496826
1675,936,6,2024-10-08 16:11:56.496826
1676,937,8,2024-10-08 16:11:56.496826
1677,937,12,2024-10-08 16:11:56.496826
1678,937,14,2024-10-08 16:11:56.496826
1679,938,5,2024-10-08 16:11:56.496826
1680,939,5,2024-10-08 16:11:56.496826
1681,940,9,2024-10-08 16:11:56.496826
1682,941,6,2024-10-08 16:11:56.496826
1683,942,6,2024-10-08 16:11:56.496826
1684,943,3,2024-10-08 16:11:56.496826
1685,943,10,2024-10-08 16:11:56.496826
1686,943,11,2024-10-08 16:11:56.496826
1687,943,12,2024-10-08 16:11:56.496826
1688,944,2,2024-10-08 16:11:56.496826
1689,944,9,2024-10-08 16:11:56.496826
1690,945,9,2024-10-08 16:11:56.496826
1691,946,6,2024-10-08 16:11:56.496826
1692,947,2,2024-10-08 16:11:56.496826
1693,947,6,2024-10-08 16:11:56.496826
1694,947,7,2024-10-08 16:11:56.496826
1695,948,2,2024-10-08 16:11:56.496826
1696,948,5,2024-10-08 16:11:56.496826
1697,948,6,2024-10-08 16:11:56.496826
1698,948,7,2024-10-08 16:11:56.496826
1699,948,15,2024-10-08 16:11:56.496826
1700,949,14,2024-10-08 16:11:56.496826
1701,950,2,2024-10-08 16:11:56.496826
1702,950,7,2024-10-08 16:11:56.496826
1703,951,6,2024-10-08 16:11:56.496826
1704,952,6,2024-10-08 16:11:56.496826
1705,953,5,2024-10-08 16:11:56.496826
1706,953,9,2024-10-08 16:11:56.496826
1707,954,5,2024-10-08 16:11:56.496826
1708,954,7,2024-10-08 16:11:56.496826
1709,954,8,2024-10-08 16:11:56.496826
1710,955,6,2024-10-08 16:11:56.496826
1711,956,5,2024-10-08 16:11:56.496826
1712,956,12,2024-10-08 16:11:56.496826
1713,957,2,2024-10-08 16:11:56.496826
1714,957,5,2024-10-08 16:11:56.496826
1715,958,7,2024-10-08 16:11:56.496826
1716,958,9,2024-10-08 16:11:56.496826
1717,959,2,2024-10-08 16:11:56.496826
1718,959,6,2024-10-08 16:11:56.496826
1719,959,7,2024-10-08 16:11:56.496826
1720,960,6,2024-10-08 16:11:56.496826
1721,961,6,2024-10-08 16:11:56.496826
1722,962,3,2024-10-08 16:11:56.496826
1723,962,14,2024-10-08 16:11:56.496826
1724,963,9,2024-10-08 16:11:56.496826
1725,964,9,2024-10-08 16:11:56.496826
1726,965,5,2024-10-08 16:11:56.496826
1727,966,2,2024-10-08 16:11:56.496826
1728,966,6,2024-10-08 16:11:56.496826
1729,967,2,2024-10-08 16:11:56.496826
1730,967,7,2024-10-08 16:11:56.496826
1731,968,3,2024-10-08 16:11:56.496826
1732,969,3,2024-10-08 16:11:56.496826
1733,969,14,2024-10-08 16:11:56.496826
1734,970,6,2024-10-08 16:11:56.496826
1735,971,9,2024-10-08 16:11:56.496826
1736,972,2,2024-10-08 16:11:56.496826
1737,973,6,2024-10-08 16:11:56.496826
1738,974,3,2024-10-08 16:11:56.496826
1739,974,7,2024-10-08 16:11:56.496826
1740,974,10,2024-10-08 16:11:56.496826
1741,975,5,2024-10-08 16:11:56.496826
1742,975,7,2024-10-08 16:11:56.496826
1743,976,2,2024-10-08 16:11:56.496826
1744,976,6,2024-10-08 16:11:56.496826
1745,976,7,2024-10-08 16:11:56.496826
1746,977,14,2024-10-08 16:11:56.496826
1747,978,2,2024-10-08 16:11:56.496826
1748,979,3,2024-10-08 16:11:56.496826
1749,979,6,2024-10-08 16:11:56.496826
1750,980,5,2024-10-08 16:11:56.496826
1751,981,12,2024-10-08 16:11:56.496826
1752,981,15,2024-10-08 16:11:56.496826
1753,982,3,2024-10-08 16:11:56.496826
1754,982,5,2024-10-08 16:11:56.496826
1755,982,8,2024-10-08 16:11:56.496826
1756,983,6,2024-10-08 16:11:56.496826
1757,983,7,2024-10-08 16:11:56.496826
1758,984,6,2024-10-08 16:11:56.496826
1759,984,9,2024-10-08 16:11:56.496826
1760,985,14,2024-10-08 16:11:56.496826
1761,986,2,2024-10-08 16:11:56.496826
1762,987,2,2024-10-08 16:11:56.496826
1763,987,7,2024-10-08 16:11:56.496826
1764,988,5,2024-10-08 16:11:56.496826
1765,989,3,2024-10-08 16:11:56.496826
1766,990,2,2024-10-08 16:11:56.496826
1767,990,6,2024-10-08 16:11:56.496826
1768,991,6,2024-10-08 16:11:56.496826
1769,992,6,2024-10-08 16:11:56.496826
1770,993,5,2024-10-08 16:11:56.496826
1771,994,2,2024-10-08 16:11:56.496826
1772,994,7,2024-10-08 16:11:56.496826
1773,995,6,2024-10-08 16:11:56.496826
1774,996,5,2024-10-08 16:11:56.496826
1775,996,8,2024-10-08 16:11:56.496826
1776,997,9,2024-10-08 16:11:56.496826
1777,997,15,2024-10-08 16:11:56.496826
1778,998,15,2024-10-08 16:11:56.496826
1779,999,2,2024-10-08 16:11:56.496826
1780,999,7,2024-10-08 16:11:56.496826
1781,1000,2,2024-10-08 16:11:56.496826
1782,1000,7,2024-10-08 16:11:56.496826
1783,1001,6,2024-10-08 16:11:56.496826
1784,1002,3,2024-10-08 16:11:56.496826
1785,1002,10,2024-10-08 16:11:56.496826
1786,1002,11,2024-10-08 16:11:56.496826
1787,1002,12,2024-10-08 16:11:56.496826
1788,1003,2,2024-10-08 16:11:56.496826
1789,1003,7,2024-10-08 16:11:56.496826
1790,1003,9,2024-10-08 16:11:56.496826
1791,1004,3,2024-10-08 16:11:56.496826
1792,1004,5,2024-10-08 16:11:56.496826
1793,1005,9,2024-10-08 16:11:56.496826
1794,1006,2,2024-10-08 16:11:56.496826
1795,1007,15,2024-10-08 16:11:56.496826
1796,1008,3,2024-10-08 16:11:56.496826
1797,1009,2,2024-10-08 16:11:56.496826
1798,1009,7,2024-10-08 16:11:56.496826
1799,1010,3,2024-10-08 16:11:56.496826
1800,1010,10,2024-10-08 16:11:56.496826
1801,1011,15,2024-10-08 16:11:56.496826
1802,1012,2,2024-10-08 16:11:56.496826
1803,1012,3,2024-10-08 16:11:56.496826
1804,1012,7,2024-10-08 16:11:56.496826
1805,1013,2,2024-10-08 16:11:56.496826
1806,1013,7,2024-10-08 16:11:56.496826
1807,1014,15,2024-10-08 16:11:56.496826
1808,1015,6,2024-10-08 16:11:56.496826
1809,1015,7,2024-10-08 16:11:56.496826
1810,1016,3,2024-10-08 16:11:56.496826
1811,1016,6,2024-10-08 16:11:56.496826
1812,1016,9,2024-10-08 16:11:56.496826
1813,1017,5,2024-10-08 16:11:56.496826
1814,1018,14,2024-10-08 16:11:56.496826
1815,1019,6,2024-10-08 16:11:56.496826
1816,1019,9,2024-10-08 16:11:56.496826
1817,1020,2,2024-10-08 16:11:56.496826
1818,1020,3,2024-10-08 16:11:56.496826
1819,1020,9,2024-10-08 16:11:56.496826
1820,1021,10,2024-10-08 16:11:56.496826
1821,1021,11,2024-10-08 16:11:56.496826
1822,1021,12,2024-10-08 16:11:56.496826
1823,1022,5,2024-10-08 16:11:56.496826
1824,1022,6,2024-10-08 16:11:56.496826
1825,1022,7,2024-10-08 16:11:56.496826
1826,1023,13,2024-10-08 16:11:56.496826
1827,1024,6,2024-10-08 16:11:56.496826
1828,1025,5,2024-10-08 16:11:56.496826
1829,1025,7,2024-10-08 16:11:56.496826
1830,1025,8,2024-10-08 16:11:56.496826
1831,1026,2,2024-10-08 16:11:56.496826
1832,1026,3,2024-10-08 16:11:56.496826
1833,1026,7,2024-10-08 16:11:56.496826
1834,1026,10,2024-10-08 16:11:56.496826
1835,1026,11,2024-10-08 16:11:56.496826
1836,1026,12,2024-10-08 16:11:56.496826
1837,1027,9,2024-10-08 16:11:56.496826
1838,1028,2,2024-10-08 16:11:56.496826
1839,1029,15,2024-10-08 16:11:56.496826
1840,1030,6,2024-10-08 16:11:56.496826
1841,1031,2,2024-10-08 16:11:56.496826
1842,1031,9,2024-10-08 16:11:56.496826
1843,1032,5,2024-10-08 16:11:56.496826
1844,1032,8,2024-10-08 16:11:56.496826
1845,1033,2,2024-10-08 16:11:56.496826
1846,1033,7,2024-10-08 16:11:56.496826
1847,1033,9,2024-10-08 16:11:56.496826
1848,1034,6,2024-10-08 16:11:56.496826
1849,1035,6,2024-10-08 16:11:56.496826
1850,1036,7,2024-10-08 16:11:56.496826
1851,1037,2,2024-10-08 16:11:56.496826
1852,1038,6,2024-10-08 16:11:56.496826
1853,1039,2,2024-10-08 16:11:56.496826
1854,1039,7,2024-10-08 16:11:56.496826
1855,1039,8,2024-10-08 16:11:56.496826
1856,1040,7,2024-10-08 16:11:56.496826
1857,1040,8,2024-10-08 16:11:56.496826
1858,1040,9,2024-10-08 16:11:56.496826
1859,1041,5,2024-10-08 16:11:56.496826
1860,1041,8,2024-10-08 16:11:56.496826
1861,1042,6,2024-10-08 16:11:56.496826
