id,skill_id,user_id,competency,data_loaded_at
3005,30,246,advanced,2024-10-08 16:11:56.496826
3006,27,246,intermediate,2024-10-08 16:11:56.496826
3007,179,246,advanced,2024-10-08 16:11:56.496826
3008,37,246,advanced,2024-10-08 16:11:56.496826
3009,29,246,advanced,2024-10-08 16:11:56.496826
3010,28,246,advanced,2024-10-08 16:11:56.496826
3011,9,246,advanced,2024-10-08 16:11:56.496826
3012,36,246,intermediate,2024-10-08 16:11:56.496826
3013,22,246,intermediate,2024-10-08 16:11:56.496826
3014,25,246,advanced,2024-10-08 16:11:56.496826
3015,35,246,intermediate,2024-10-08 16:11:56.496826
3016,121,247,intermediate,2024-10-08 16:11:56.496826
3017,123,247,advanced,2024-10-08 16:11:56.496826
3018,118,247,advanced,2024-10-08 16:11:56.496826
3019,179,247,intermediate,2024-10-08 16:11:56.496826
3020,129,247,advanced,2024-10-08 16:11:56.496826
3021,125,247,intermediate,2024-10-08 16:11:56.496826
3022,119,247,advanced,2024-10-08 16:11:56.496826
3023,86,248,advanced,2024-10-08 16:11:56.496826
3024,12,248,advanced,2024-10-08 16:11:56.496826
3025,78,248,intermediate,2024-10-08 16:11:56.496826
3026,88,248,advanced,2024-10-08 16:11:56.496826
3027,85,248,advanced,2024-10-08 16:11:56.496826
3028,75,248,advanced,2024-10-08 16:11:56.496826
3029,7,248,advanced,2024-10-08 16:11:56.496826
3030,73,248,intermediate,2024-10-08 16:11:56.496826
3031,80,248,advanced,2024-10-08 16:11:56.496826
3032,53,248,advanced,2024-10-08 16:11:56.496826
3033,89,248,intermediate,2024-10-08 16:11:56.496826
3034,77,248,intermediate,2024-10-08 16:11:56.496826
3035,83,248,advanced,2024-10-08 16:11:56.496826
3036,74,248,advanced,2024-10-08 16:11:56.496826
3037,76,248,intermediate,2024-10-08 16:11:56.496826
3038,5,249,advanced,2024-10-08 16:11:56.496826
3039,20,249,advanced,2024-10-08 16:11:56.496826
3040,10,249,advanced,2024-10-08 16:11:56.496826
3041,19,249,advanced,2024-10-08 16:11:56.496826
3042,12,249,advanced,2024-10-08 16:11:56.496826
3043,16,249,advanced,2024-10-08 16:11:56.496826
3044,18,249,advanced,2024-10-08 16:11:56.496826
3045,14,249,intermediate,2024-10-08 16:11:56.496826
3046,3,249,advanced,2024-10-08 16:11:56.496826
3047,2,249,intermediate,2024-10-08 16:11:56.496826
3048,55,249,advanced,2024-10-08 16:11:56.496826
3049,26,250,advanced,2024-10-08 16:11:56.496826
3050,27,250,intermediate,2024-10-08 16:11:56.496826
3051,132,250,advanced,2024-10-08 16:11:56.496826
3052,133,250,intermediate,2024-10-08 16:11:56.496826
3053,135,250,advanced,2024-10-08 16:11:56.496826
3054,134,250,advanced,2024-10-08 16:11:56.496826
3055,137,250,advanced,2024-10-08 16:11:56.496826
3056,139,250,intermediate,2024-10-08 16:11:56.496826
3057,138,250,advanced,2024-10-08 16:11:56.496826
3058,53,251,advanced,2024-10-08 16:11:56.496826
3059,58,251,advanced,2024-10-08 16:11:56.496826
3060,54,251,advanced,2024-10-08 16:11:56.496826
3061,55,251,intermediate,2024-10-08 16:11:56.496826
3062,60,251,intermediate,2024-10-08 16:11:56.496826
3063,86,251,advanced,2024-10-08 16:11:56.496826
3064,49,251,advanced,2024-10-08 16:11:56.496826
3065,51,251,advanced,2024-10-08 16:11:56.496826
3066,62,251,advanced,2024-10-08 16:11:56.496826
3067,59,251,advanced,2024-10-08 16:11:56.496826
3068,56,251,advanced,2024-10-08 16:11:56.496826
3069,45,252,advanced,2024-10-08 16:11:56.496826
3070,1,252,advanced,2024-10-08 16:11:56.496826
3071,41,252,advanced,2024-10-08 16:11:56.496826
3072,44,252,advanced,2024-10-08 16:11:56.496826
3073,43,252,advanced,2024-10-08 16:11:56.496826
3074,40,252,advanced,2024-10-08 16:11:56.496826
3075,8,252,advanced,2024-10-08 16:11:56.496826
3076,117,253,intermediate,2024-10-08 16:11:56.496826
3077,107,253,advanced,2024-10-08 16:11:56.496826
3078,106,253,advanced,2024-10-08 16:11:56.496826
3079,111,253,advanced,2024-10-08 16:11:56.496826
3080,114,253,intermediate,2024-10-08 16:11:56.496826
3081,116,253,advanced,2024-10-08 16:11:56.496826
3082,113,253,advanced,2024-10-08 16:11:56.496826
3083,109,253,advanced,2024-10-08 16:11:56.496826
3084,108,253,advanced,2024-10-08 16:11:56.496826
3085,85,254,intermediate,2024-10-08 16:11:56.496826
3086,76,254,advanced,2024-10-08 16:11:56.496826
3087,82,254,advanced,2024-10-08 16:11:56.496826
3088,73,254,advanced,2024-10-08 16:11:56.496826
3089,52,254,advanced,2024-10-08 16:11:56.496826
3090,79,254,intermediate,2024-10-08 16:11:56.496826
3091,80,254,advanced,2024-10-08 16:11:56.496826
3092,53,254,intermediate,2024-10-08 16:11:56.496826
3093,75,254,advanced,2024-10-08 16:11:56.496826
3094,84,254,intermediate,2024-10-08 16:11:56.496826
3095,87,254,advanced,2024-10-08 16:11:56.496826
3096,78,254,advanced,2024-10-08 16:11:56.496826
3097,83,254,advanced,2024-10-08 16:11:56.496826
3098,74,254,advanced,2024-10-08 16:11:56.496826
3099,12,254,advanced,2024-10-08 16:11:56.496826
3100,7,254,advanced,2024-10-08 16:11:56.496826
3101,81,254,advanced,2024-10-08 16:11:56.496826
3102,88,254,advanced,2024-10-08 16:11:56.496826
3103,108,255,intermediate,2024-10-08 16:11:56.496826
3104,110,255,advanced,2024-10-08 16:11:56.496826
3105,106,255,advanced,2024-10-08 16:11:56.496826
3106,113,255,intermediate,2024-10-08 16:11:56.496826
3107,107,255,advanced,2024-10-08 16:11:56.496826
3108,116,255,advanced,2024-10-08 16:11:56.496826
3109,112,255,advanced,2024-10-08 16:11:56.496826
3110,109,255,advanced,2024-10-08 16:11:56.496826
3111,98,256,advanced,2024-10-08 16:11:56.496826
3112,105,256,advanced,2024-10-08 16:11:56.496826
3113,93,256,advanced,2024-10-08 16:11:56.496826
3114,22,256,intermediate,2024-10-08 16:11:56.496826
3115,95,256,advanced,2024-10-08 16:11:56.496826
3116,91,256,advanced,2024-10-08 16:11:56.496826
3117,94,256,intermediate,2024-10-08 16:11:56.496826
3118,96,256,intermediate,2024-10-08 16:11:56.496826
3119,97,256,advanced,2024-10-08 16:11:56.496826
3120,51,256,intermediate,2024-10-08 16:11:56.496826
3121,100,256,advanced,2024-10-08 16:11:56.496826
3122,90,256,advanced,2024-10-08 16:11:56.496826
3123,99,256,intermediate,2024-10-08 16:11:56.496826
3124,103,256,advanced,2024-10-08 16:11:56.496826
3125,92,256,advanced,2024-10-08 16:11:56.496826
3126,123,257,advanced,2024-10-08 16:11:56.496826
3127,119,257,advanced,2024-10-08 16:11:56.496826
3128,126,257,advanced,2024-10-08 16:11:56.496826
3129,125,257,advanced,2024-10-08 16:11:56.496826
3130,128,257,intermediate,2024-10-08 16:11:56.496826
3131,122,257,advanced,2024-10-08 16:11:56.496826
3132,124,257,intermediate,2024-10-08 16:11:56.496826
3133,179,257,intermediate,2024-10-08 16:11:56.496826
3134,121,257,advanced,2024-10-08 16:11:56.496826
3135,182,258,advanced,2024-10-08 16:11:56.496826
3136,174,258,intermediate,2024-10-08 16:11:56.496826
3137,181,258,intermediate,2024-10-08 16:11:56.496826
3138,176,258,advanced,2024-10-08 16:11:56.496826
3139,172,258,advanced,2024-10-08 16:11:56.496826
3140,23,259,intermediate,2024-10-08 16:11:56.496826
3141,21,259,advanced,2024-10-08 16:11:56.496826
3142,37,259,advanced,2024-10-08 16:11:56.496826
3143,28,259,advanced,2024-10-08 16:11:56.496826
3144,82,259,advanced,2024-10-08 16:11:56.496826
3145,30,259,advanced,2024-10-08 16:11:56.496826
3146,26,259,advanced,2024-10-08 16:11:56.496826
3147,25,259,intermediate,2024-10-08 16:11:56.496826
3148,36,259,advanced,2024-10-08 16:11:56.496826
3149,31,259,intermediate,2024-10-08 16:11:56.496826
3150,39,259,intermediate,2024-10-08 16:11:56.496826
3151,179,259,advanced,2024-10-08 16:11:56.496826
3152,24,259,advanced,2024-10-08 16:11:56.496826
3153,32,259,intermediate,2024-10-08 16:11:56.496826
3154,11,260,advanced,2024-10-08 16:11:56.496826
3155,8,260,intermediate,2024-10-08 16:11:56.496826
3156,4,260,intermediate,2024-10-08 16:11:56.496826
3157,15,260,intermediate,2024-10-08 16:11:56.496826
3158,5,260,advanced,2024-10-08 16:11:56.496826
3159,20,260,intermediate,2024-10-08 16:11:56.496826
3160,3,260,advanced,2024-10-08 16:11:56.496826
3161,55,260,intermediate,2024-10-08 16:11:56.496826
3162,10,260,advanced,2024-10-08 16:11:56.496826
3163,9,260,intermediate,2024-10-08 16:11:56.496826
3164,12,260,intermediate,2024-10-08 16:11:56.496826
3165,114,261,advanced,2024-10-08 16:11:56.496826
3166,117,261,intermediate,2024-10-08 16:11:56.496826
3167,112,261,advanced,2024-10-08 16:11:56.496826
3168,110,261,intermediate,2024-10-08 16:11:56.496826
3169,108,261,intermediate,2024-10-08 16:11:56.496826
3170,109,261,intermediate,2024-10-08 16:11:56.496826
3171,60,262,advanced,2024-10-08 16:11:56.496826
3172,6,262,intermediate,2024-10-08 16:11:56.496826
3173,56,262,advanced,2024-10-08 16:11:56.496826
3174,62,262,intermediate,2024-10-08 16:11:56.496826
3175,52,262,advanced,2024-10-08 16:11:56.496826
3176,61,262,intermediate,2024-10-08 16:11:56.496826
3177,54,262,advanced,2024-10-08 16:11:56.496826
3178,55,262,intermediate,2024-10-08 16:11:56.496826
3179,53,262,advanced,2024-10-08 16:11:56.496826
3180,49,262,advanced,2024-10-08 16:11:56.496826
3181,57,262,intermediate,2024-10-08 16:11:56.496826
3182,59,262,advanced,2024-10-08 16:11:56.496826
3183,50,262,intermediate,2024-10-08 16:11:56.496826
3184,18,263,advanced,2024-10-08 16:11:56.496826
3185,10,263,advanced,2024-10-08 16:11:56.496826
3186,19,263,advanced,2024-10-08 16:11:56.496826
3187,3,263,intermediate,2024-10-08 16:11:56.496826
3188,8,263,advanced,2024-10-08 16:11:56.496826
3189,4,263,intermediate,2024-10-08 16:11:56.496826
3190,1,263,intermediate,2024-10-08 16:11:56.496826
3191,13,263,intermediate,2024-10-08 16:11:56.496826
3192,17,263,advanced,2024-10-08 16:11:56.496826
3193,5,263,advanced,2024-10-08 16:11:56.496826
3194,11,263,advanced,2024-10-08 16:11:56.496826
3195,55,263,advanced,2024-10-08 16:11:56.496826
3196,15,263,advanced,2024-10-08 16:11:56.496826
3197,20,263,advanced,2024-10-08 16:11:56.496826
3198,12,263,intermediate,2024-10-08 16:11:56.496826
3199,172,264,intermediate,2024-10-08 16:11:56.496826
3200,169,264,intermediate,2024-10-08 16:11:56.496826
3201,164,264,advanced,2024-10-08 16:11:56.496826
3202,171,264,intermediate,2024-10-08 16:11:56.496826
3203,163,264,advanced,2024-10-08 16:11:56.496826
3204,179,264,advanced,2024-10-08 16:11:56.496826
3205,29,264,intermediate,2024-10-08 16:11:56.496826
3206,168,264,advanced,2024-10-08 16:11:56.496826
3207,122,265,intermediate,2024-10-08 16:11:56.496826
3208,118,265,advanced,2024-10-08 16:11:56.496826
3209,129,265,intermediate,2024-10-08 16:11:56.496826
3210,119,265,advanced,2024-10-08 16:11:56.496826
3211,125,265,intermediate,2024-10-08 16:11:56.496826
3212,128,265,intermediate,2024-10-08 16:11:56.496826
3213,13,266,advanced,2024-10-08 16:11:56.496826
3214,49,266,advanced,2024-10-08 16:11:56.496826
3215,55,266,advanced,2024-10-08 16:11:56.496826
3216,54,266,advanced,2024-10-08 16:11:56.496826
3217,58,266,intermediate,2024-10-08 16:11:56.496826
3218,50,266,advanced,2024-10-08 16:11:56.496826
3219,86,266,intermediate,2024-10-08 16:11:56.496826
3220,52,266,advanced,2024-10-08 16:11:56.496826
3221,51,266,advanced,2024-10-08 16:11:56.496826
3222,57,266,intermediate,2024-10-08 16:11:56.496826
3223,56,266,advanced,2024-10-08 16:11:56.496826
3224,125,267,advanced,2024-10-08 16:11:56.496826
3225,124,267,advanced,2024-10-08 16:11:56.496826
3226,128,267,advanced,2024-10-08 16:11:56.496826
3227,118,267,advanced,2024-10-08 16:11:56.496826
3228,126,267,advanced,2024-10-08 16:11:56.496826
3229,122,267,advanced,2024-10-08 16:11:56.496826
3230,2,268,intermediate,2024-10-08 16:11:56.496826
3231,7,268,advanced,2024-10-08 16:11:56.496826
3232,1,268,intermediate,2024-10-08 16:11:56.496826
3233,13,268,advanced,2024-10-08 16:11:56.496826
3234,12,268,advanced,2024-10-08 16:11:56.496826
3235,8,268,advanced,2024-10-08 16:11:56.496826
3236,16,268,advanced,2024-10-08 16:11:56.496826
3237,20,268,advanced,2024-10-08 16:11:56.496826
3238,18,268,advanced,2024-10-08 16:11:56.496826
3239,19,268,intermediate,2024-10-08 16:11:56.496826
3240,11,268,advanced,2024-10-08 16:11:56.496826
3241,3,268,advanced,2024-10-08 16:11:56.496826
3242,17,268,intermediate,2024-10-08 16:11:56.496826
3243,4,268,advanced,2024-10-08 16:11:56.496826
3244,14,268,advanced,2024-10-08 16:11:56.496826
3245,131,269,intermediate,2024-10-08 16:11:56.496826
3246,139,269,intermediate,2024-10-08 16:11:56.496826
3247,132,269,advanced,2024-10-08 16:11:56.496826
3248,27,269,advanced,2024-10-08 16:11:56.496826
3249,134,269,intermediate,2024-10-08 16:11:56.496826
3250,133,269,advanced,2024-10-08 16:11:56.496826
3251,31,270,advanced,2024-10-08 16:11:56.496826
3252,25,270,advanced,2024-10-08 16:11:56.496826
3253,24,270,advanced,2024-10-08 16:11:56.496826
3254,39,270,advanced,2024-10-08 16:11:56.496826
3255,33,270,advanced,2024-10-08 16:11:56.496826
3256,29,270,advanced,2024-10-08 16:11:56.496826
3257,34,270,intermediate,2024-10-08 16:11:56.496826
3258,28,270,intermediate,2024-10-08 16:11:56.496826
3259,26,270,advanced,2024-10-08 16:11:56.496826
3260,179,270,advanced,2024-10-08 16:11:56.496826
3261,27,270,advanced,2024-10-08 16:11:56.496826
3262,41,271,advanced,2024-10-08 16:11:56.496826
3263,48,271,intermediate,2024-10-08 16:11:56.496826
3264,47,271,advanced,2024-10-08 16:11:56.496826
3265,40,271,advanced,2024-10-08 16:11:56.496826
3266,44,271,intermediate,2024-10-08 16:11:56.496826
3267,56,272,intermediate,2024-10-08 16:11:56.496826
3268,53,272,advanced,2024-10-08 16:11:56.496826
3269,13,272,advanced,2024-10-08 16:11:56.496826
3270,50,272,intermediate,2024-10-08 16:11:56.496826
3271,59,272,advanced,2024-10-08 16:11:56.496826
3272,58,272,intermediate,2024-10-08 16:11:56.496826
3273,55,272,intermediate,2024-10-08 16:11:56.496826
3274,6,272,advanced,2024-10-08 16:11:56.496826
3275,49,272,advanced,2024-10-08 16:11:56.496826
3276,51,272,advanced,2024-10-08 16:11:56.496826
3277,52,272,advanced,2024-10-08 16:11:56.496826
3278,18,273,advanced,2024-10-08 16:11:56.496826
3279,12,273,intermediate,2024-10-08 16:11:56.496826
3280,4,273,intermediate,2024-10-08 16:11:56.496826
3281,55,273,intermediate,2024-10-08 16:11:56.496826
3282,14,273,advanced,2024-10-08 16:11:56.496826
3283,20,273,advanced,2024-10-08 16:11:56.496826
3284,1,273,advanced,2024-10-08 16:11:56.496826
3285,11,273,advanced,2024-10-08 16:11:56.496826
3286,15,273,intermediate,2024-10-08 16:11:56.496826
3287,9,273,advanced,2024-10-08 16:11:56.496826
3288,7,273,advanced,2024-10-08 16:11:56.496826
3289,8,273,intermediate,2024-10-08 16:11:56.496826
3290,3,273,advanced,2024-10-08 16:11:56.496826
3291,125,274,advanced,2024-10-08 16:11:56.496826
3292,118,274,advanced,2024-10-08 16:11:56.496826
3293,119,274,advanced,2024-10-08 16:11:56.496826
3294,123,274,advanced,2024-10-08 16:11:56.496826
3295,126,274,advanced,2024-10-08 16:11:56.496826
3296,121,274,advanced,2024-10-08 16:11:56.496826
3297,73,275,advanced,2024-10-08 16:11:56.496826
3298,20,275,advanced,2024-10-08 16:11:56.496826
3299,75,275,advanced,2024-10-08 16:11:56.496826
3300,81,275,intermediate,2024-10-08 16:11:56.496826
3301,84,275,advanced,2024-10-08 16:11:56.496826
3302,89,275,intermediate,2024-10-08 16:11:56.496826
3303,74,275,advanced,2024-10-08 16:11:56.496826
3304,52,275,advanced,2024-10-08 16:11:56.496826
3305,12,275,advanced,2024-10-08 16:11:56.496826
3306,85,275,advanced,2024-10-08 16:11:56.496826
3307,77,275,advanced,2024-10-08 16:11:56.496826
3308,53,275,advanced,2024-10-08 16:11:56.496826
3309,88,275,advanced,2024-10-08 16:11:56.496826
3310,78,275,intermediate,2024-10-08 16:11:56.496826
3311,76,275,intermediate,2024-10-08 16:11:56.496826
3312,13,275,advanced,2024-10-08 16:11:56.496826
3313,83,275,advanced,2024-10-08 16:11:56.496826
3314,98,276,advanced,2024-10-08 16:11:56.496826
3315,22,276,intermediate,2024-10-08 16:11:56.496826
3316,92,276,advanced,2024-10-08 16:11:56.496826
3317,99,276,advanced,2024-10-08 16:11:56.496826
3318,96,276,advanced,2024-10-08 16:11:56.496826
3319,95,276,intermediate,2024-10-08 16:11:56.496826
3320,100,276,advanced,2024-10-08 16:11:56.496826
3321,47,276,advanced,2024-10-08 16:11:56.496826
3322,51,276,advanced,2024-10-08 16:11:56.496826
3323,104,276,advanced,2024-10-08 16:11:56.496826
3324,101,276,advanced,2024-10-08 16:11:56.496826
3325,97,276,advanced,2024-10-08 16:11:56.496826
3326,105,276,advanced,2024-10-08 16:11:56.496826
3327,103,276,advanced,2024-10-08 16:11:56.496826
3328,93,276,advanced,2024-10-08 16:11:56.496826
3329,156,277,intermediate,2024-10-08 16:11:56.496826
3330,155,277,intermediate,2024-10-08 16:11:56.496826
3331,160,277,intermediate,2024-10-08 16:11:56.496826
3332,159,277,intermediate,2024-10-08 16:11:56.496826
3333,157,277,advanced,2024-10-08 16:11:56.496826
3334,55,278,intermediate,2024-10-08 16:11:56.496826
3335,60,278,advanced,2024-10-08 16:11:56.496826
3336,61,278,advanced,2024-10-08 16:11:56.496826
3337,86,278,advanced,2024-10-08 16:11:56.496826
3338,6,278,intermediate,2024-10-08 16:11:56.496826
3339,59,278,intermediate,2024-10-08 16:11:56.496826
3340,56,278,intermediate,2024-10-08 16:11:56.496826
3341,58,278,intermediate,2024-10-08 16:11:56.496826
3342,156,279,intermediate,2024-10-08 16:11:56.496826
3343,155,279,advanced,2024-10-08 16:11:56.496826
3344,157,279,advanced,2024-10-08 16:11:56.496826
3345,158,279,advanced,2024-10-08 16:11:56.496826
3346,161,279,advanced,2024-10-08 16:11:56.496826
3347,154,279,intermediate,2024-10-08 16:11:56.496826
3348,159,279,advanced,2024-10-08 16:11:56.496826
3349,153,280,advanced,2024-10-08 16:11:56.496826
3350,157,280,intermediate,2024-10-08 16:11:56.496826
3351,156,280,intermediate,2024-10-08 16:11:56.496826
3352,161,280,advanced,2024-10-08 16:11:56.496826
3353,155,280,advanced,2024-10-08 16:11:56.496826
3354,154,280,intermediate,2024-10-08 16:11:56.496826
3355,162,280,advanced,2024-10-08 16:11:56.496826
3356,160,280,advanced,2024-10-08 16:11:56.496826
3357,126,281,advanced,2024-10-08 16:11:56.496826
3358,128,281,advanced,2024-10-08 16:11:56.496826
3359,119,281,advanced,2024-10-08 16:11:56.496826
3360,124,281,advanced,2024-10-08 16:11:56.496826
3361,127,281,advanced,2024-10-08 16:11:56.496826
3362,122,281,advanced,2024-10-08 16:11:56.496826
3363,123,281,advanced,2024-10-08 16:11:56.496826
3364,125,281,advanced,2024-10-08 16:11:56.496826
3365,120,281,intermediate,2024-10-08 16:11:56.496826
3366,87,282,advanced,2024-10-08 16:11:56.496826
3367,89,282,advanced,2024-10-08 16:11:56.496826
3368,7,282,advanced,2024-10-08 16:11:56.496826
3369,79,282,advanced,2024-10-08 16:11:56.496826
3370,20,282,advanced,2024-10-08 16:11:56.496826
3371,52,282,advanced,2024-10-08 16:11:56.496826
3372,84,282,advanced,2024-10-08 16:11:56.496826
3373,74,282,intermediate,2024-10-08 16:11:56.496826
3374,73,282,advanced,2024-10-08 16:11:56.496826
3375,75,282,advanced,2024-10-08 16:11:56.496826
3376,78,282,intermediate,2024-10-08 16:11:56.496826
3377,88,282,intermediate,2024-10-08 16:11:56.496826
3378,76,282,advanced,2024-10-08 16:11:56.496826
3379,81,282,advanced,2024-10-08 16:11:56.496826
3380,63,283,advanced,2024-10-08 16:11:56.496826
3381,71,283,advanced,2024-10-08 16:11:56.496826
3382,70,283,intermediate,2024-10-08 16:11:56.496826
3383,55,283,advanced,2024-10-08 16:11:56.496826
3384,66,283,advanced,2024-10-08 16:11:56.496826
3385,23,283,advanced,2024-10-08 16:11:56.496826
3386,67,283,intermediate,2024-10-08 16:11:56.496826
3387,6,283,advanced,2024-10-08 16:11:56.496826
3388,65,283,advanced,2024-10-08 16:11:56.496826
3389,68,283,intermediate,2024-10-08 16:11:56.496826
3390,7,284,advanced,2024-10-08 16:11:56.496826
3391,76,284,advanced,2024-10-08 16:11:56.496826
3392,80,284,advanced,2024-10-08 16:11:56.496826
3393,20,284,intermediate,2024-10-08 16:11:56.496826
3394,78,284,advanced,2024-10-08 16:11:56.496826
3395,85,284,advanced,2024-10-08 16:11:56.496826
3396,88,284,advanced,2024-10-08 16:11:56.496826
3397,73,284,advanced,2024-10-08 16:11:56.496826
3398,79,284,advanced,2024-10-08 16:11:56.496826
3399,53,284,advanced,2024-10-08 16:11:56.496826
3400,81,284,intermediate,2024-10-08 16:11:56.496826
3401,75,284,advanced,2024-10-08 16:11:56.496826
3402,83,284,intermediate,2024-10-08 16:11:56.496826
3403,12,284,advanced,2024-10-08 16:11:56.496826
3404,86,284,advanced,2024-10-08 16:11:56.496826
3405,11,285,advanced,2024-10-08 16:11:56.496826
3406,9,285,advanced,2024-10-08 16:11:56.496826
3407,20,285,intermediate,2024-10-08 16:11:56.496826
3408,12,285,intermediate,2024-10-08 16:11:56.496826
3409,18,285,advanced,2024-10-08 16:11:56.496826
3410,3,285,advanced,2024-10-08 16:11:56.496826
3411,55,285,advanced,2024-10-08 16:11:56.496826
3412,19,285,advanced,2024-10-08 16:11:56.496826
3413,16,285,intermediate,2024-10-08 16:11:56.496826
3414,4,285,advanced,2024-10-08 16:11:56.496826
3415,7,285,advanced,2024-10-08 16:11:56.496826
3416,5,285,advanced,2024-10-08 16:11:56.496826
3417,22,286,advanced,2024-10-08 16:11:56.496826
3418,90,286,intermediate,2024-10-08 16:11:56.496826
3419,92,286,advanced,2024-10-08 16:11:56.496826
3420,62,286,intermediate,2024-10-08 16:11:56.496826
3421,94,286,advanced,2024-10-08 16:11:56.496826
3422,97,286,advanced,2024-10-08 16:11:56.496826
3423,102,286,advanced,2024-10-08 16:11:56.496826
3424,98,286,advanced,2024-10-08 16:11:56.496826
3425,105,286,advanced,2024-10-08 16:11:56.496826
3426,100,286,advanced,2024-10-08 16:11:56.496826
3427,144,287,intermediate,2024-10-08 16:11:56.496826
3428,149,287,advanced,2024-10-08 16:11:56.496826
3429,143,287,advanced,2024-10-08 16:11:56.496826
3430,151,287,advanced,2024-10-08 16:11:56.496826
3431,148,287,advanced,2024-10-08 16:11:56.496826
3432,147,287,advanced,2024-10-08 16:11:56.496826
3433,150,287,intermediate,2024-10-08 16:11:56.496826
3434,141,287,intermediate,2024-10-08 16:11:56.496826
3435,22,288,intermediate,2024-10-08 16:11:56.496826
3436,27,288,intermediate,2024-10-08 16:11:56.496826
3437,35,288,intermediate,2024-10-08 16:11:56.496826
3438,38,288,advanced,2024-10-08 16:11:56.496826
3439,29,288,advanced,2024-10-08 16:11:56.496826
3440,25,288,advanced,2024-10-08 16:11:56.496826
3441,34,288,advanced,2024-10-08 16:11:56.496826
3442,30,288,intermediate,2024-10-08 16:11:56.496826
3443,32,288,advanced,2024-10-08 16:11:56.496826
3444,179,288,advanced,2024-10-08 16:11:56.496826
3445,23,288,intermediate,2024-10-08 16:11:56.496826
3446,39,288,intermediate,2024-10-08 16:11:56.496826
3447,26,289,intermediate,2024-10-08 16:11:56.496826
3448,30,289,advanced,2024-10-08 16:11:56.496826
3449,25,289,advanced,2024-10-08 16:11:56.496826
3450,31,289,advanced,2024-10-08 16:11:56.496826
3451,37,289,intermediate,2024-10-08 16:11:56.496826
3452,33,289,advanced,2024-10-08 16:11:56.496826
3453,34,289,advanced,2024-10-08 16:11:56.496826
3454,32,289,intermediate,2024-10-08 16:11:56.496826
3455,39,289,intermediate,2024-10-08 16:11:56.496826
3456,179,289,intermediate,2024-10-08 16:11:56.496826
3457,36,289,intermediate,2024-10-08 16:11:56.496826
3458,27,289,advanced,2024-10-08 16:11:56.496826
3459,9,289,intermediate,2024-10-08 16:11:56.496826
3460,148,290,advanced,2024-10-08 16:11:56.496826
3461,146,290,advanced,2024-10-08 16:11:56.496826
3462,143,290,advanced,2024-10-08 16:11:56.496826
3463,150,290,advanced,2024-10-08 16:11:56.496826
3464,142,290,advanced,2024-10-08 16:11:56.496826
3465,141,290,advanced,2024-10-08 16:11:56.496826
3466,167,291,intermediate,2024-10-08 16:11:56.496826
3467,166,291,advanced,2024-10-08 16:11:56.496826
3468,168,291,intermediate,2024-10-08 16:11:56.496826
3469,172,291,advanced,2024-10-08 16:11:56.496826
3470,164,291,advanced,2024-10-08 16:11:56.496826
3471,171,291,intermediate,2024-10-08 16:11:56.496826
3472,173,291,advanced,2024-10-08 16:11:56.496826
3473,115,292,advanced,2024-10-08 16:11:56.496826
3474,113,292,intermediate,2024-10-08 16:11:56.496826
3475,108,292,intermediate,2024-10-08 16:11:56.496826
3476,110,292,advanced,2024-10-08 16:11:56.496826
3477,107,292,advanced,2024-10-08 16:11:56.496826
3478,111,292,advanced,2024-10-08 16:11:56.496826
3479,112,292,advanced,2024-10-08 16:11:56.496826
3480,109,292,advanced,2024-10-08 16:11:56.496826
3481,129,293,advanced,2024-10-08 16:11:56.496826
3482,119,293,intermediate,2024-10-08 16:11:56.496826
3483,123,293,advanced,2024-10-08 16:11:56.496826
3484,122,293,intermediate,2024-10-08 16:11:56.496826
3485,127,293,advanced,2024-10-08 16:11:56.496826
3486,120,293,intermediate,2024-10-08 16:11:56.496826
3487,121,293,advanced,2024-10-08 16:11:56.496826
3488,124,293,advanced,2024-10-08 16:11:56.496826
3489,118,293,intermediate,2024-10-08 16:11:56.496826
3490,126,293,advanced,2024-10-08 16:11:56.496826
3491,33,294,advanced,2024-10-08 16:11:56.496826
3492,34,294,advanced,2024-10-08 16:11:56.496826
3493,82,294,advanced,2024-10-08 16:11:56.496826
3494,25,294,advanced,2024-10-08 16:11:56.496826
3495,31,294,intermediate,2024-10-08 16:11:56.496826
3496,38,294,advanced,2024-10-08 16:11:56.496826
3497,37,294,intermediate,2024-10-08 16:11:56.496826
3498,30,294,intermediate,2024-10-08 16:11:56.496826
3499,32,294,intermediate,2024-10-08 16:11:56.496826
3500,29,294,intermediate,2024-10-08 16:11:56.496826
3501,26,294,advanced,2024-10-08 16:11:56.496826
3502,132,295,intermediate,2024-10-08 16:11:56.496826
3503,26,295,intermediate,2024-10-08 16:11:56.496826
3504,133,295,intermediate,2024-10-08 16:11:56.496826
3505,134,295,intermediate,2024-10-08 16:11:56.496826
3506,131,295,advanced,2024-10-08 16:11:56.496826
3507,27,295,intermediate,2024-10-08 16:11:56.496826
3508,56,296,intermediate,2024-10-08 16:11:56.496826
3509,54,296,advanced,2024-10-08 16:11:56.496826
3510,61,296,advanced,2024-10-08 16:11:56.496826
3511,53,296,intermediate,2024-10-08 16:11:56.496826
3512,57,296,intermediate,2024-10-08 16:11:56.496826
3513,59,296,advanced,2024-10-08 16:11:56.496826
3514,52,296,advanced,2024-10-08 16:11:56.496826
3515,49,296,intermediate,2024-10-08 16:11:56.496826
